bvid,pubdate,title,author,duration,keywords
BV1LG3e6pEy5,2026-07-28,【女流66】和炮炮壮壮玩《风暴怕死队》 炮炮全程不思考 问壮壮怎么选 66：这么好的小舅子真是修来的福分,女流录像小屋,3:5,女流66|女流录像小屋
BV1KD3Y6qExa,2026-07-28,【女流66】壮壮为什么不管炮炮叫姐夫 66：他俩各论各的 认识的比我还早,女流录像小屋,1:10,女流66|女流录像小屋
BV1Md3A6QE3E,2026-07-28,【女流66】【2026-07-27】《风暴怕死队》,bobi华,182:27,女流66|女流 直播|女流 2026
BV1FV3P6gEuA,2026-07-28,女流66和老公弟弟一起玩游戏被封，为啥封我？,证本明源,23:31,女流66|石大壮 女流
BV1AF3w63Evh,2026-07-27,YJJ左神皮皮航天修脚  修脚太欢乐忘了壮壮和66  我要drop了，老婆打电话没接,恶龙炮OvO,11:17,女流66
BV16K3w6TE5q,2026-07-27,[女流66/直播回放] 风暴怕死队 2026年07月27日 (弹幕版),怪盗基德KID,182:2,女流66|女流 直播|女流 回放|女流 2026
BV1HP3w6BExU,2026-07-27,【女流66】跟炮炮壮壮联机《风暴怕死队》肉鸽爽游射击游戏，猎魔人继续出发，暖雪团队新作 07.27完整直播录像弹幕版,不懒bot,182:15,女流66|女流 直播|石大壮 女流
BV1kP3w6BEw4,2026-07-27,【女流66】和炮炮壮壮联机《风暴怕死队》第二天，超爽肉鸽射击游戏，07.27直播录像弹幕版~,服部平次,181:49,女流66|女流 直播|石大壮 女流
BV1g13c6DEqU,2026-07-27,【弹幕版】【风暴怕死队】【2026-07-27】【女流66】,直播回放巴拉蹦吧,183:24,女流66|女流 直播|女流 回放|女流 2026
BV1TR3c6yEPd,2026-07-27,【纯净版】【风暴怕死队】【2026-07-27】【女流66】,直播回放巴拉蹦吧,183:24,女流66|女流 直播|女流 回放|女流 2026
BV1Z6gd6UEnj,2026-07-27,女流66姐:壮壮真是士别三日，当刮目相看呐!,晚风遇66,1:7,女流66
BV1XQgd63EHu,2026-07-27,赤峰对夹忠实爱好者女流66姐:内蒙的天气适合出门遛娃!,晚风遇66,1:31,女流66
BV1L4go67EKU,2026-07-27,女流66_风暴怕死队_2026-07-26_20-37-50,笨蛋雪人像素头,154:33,女流66|女流 直播|女流 抖音|女流 2026
BV1Kng96REtN,2026-07-26,第17回駒テラジオ  360°映像 【室谷由紀女流三段】【加藤結李愛女流二段】【小高佐季子女流初段】,耀星yoosin,74:32,女流 直播
BV127g96dEEz,2026-07-26,[女流66/直播回放] 风暴怕死队 2026年07月26日 (弹幕版),怪盗基德KID,155:51,女流66|女流 直播|女流 回放|女流 2026
BV1RPg96vEzR,2026-07-26,【女流66】暖雪团队新作，跟炮炮壮壮玩《风暴怕死队》多人联机肉鸽爽游射击游戏 07.26完整直播录像弹幕版,不懒bot,156:9,女流66|女流 直播|石大壮 女流
BV1Lcg96BEUp,2026-07-26,【弹幕版】【风暴怕死队】【2026-07-26】【女流66】,直播回放巴拉蹦吧,156:41,女流66|女流 直播|女流 回放|女流 2026
BV1Xug96wEhR,2026-07-26,【纯净版】【风暴怕死队】【2026-07-26】【女流66】,直播回放巴拉蹦吧,156:41,女流66|女流 直播|女流 回放|女流 2026
BV1Qgg96hEvA,2026-07-26,【女流66】【2026-07-26】《风暴怕死队》,bobi华,156:15,女流66|女流 直播|女流 2026
BV1Qug96wE2v,2026-07-26,【女流66】和炮炮壮壮联机《风暴怕死队》，超爽肉鸽射击游戏，07.26直播录像弹幕版~,服部平次,156:16,女流66|女流 直播|石大壮 女流
BV1C33J6dE7G,2026-07-26,女流66姐:壮壮现在播的越来越起劲了，要焕发第二春?,晚风遇66,2:8,女流66|石大壮 女流
BV1ch3j6jEma,2026-07-26,各大主播穿越永劫无间，自己玩自己会是什么体验？,暴躁DE橙子,0:36,女流66
BV1jR336sEj9,2026-07-26,【第3夜】小高佐季子女流初段の恐怖游戏実況【青鬼】,耀星yoosin,153:7,女流 直播
BV1rk336YEru,2026-07-26,【第2夜】小高佐季子女流初段の恐怖游戏実況【青鬼】,耀星yoosin,135:22,女流 直播
BV1Wn3G6qE6z,2026-07-25,【第1夜】小高佐季子女流初段の恐怖游戏実況【青鬼】,耀星yoosin,130:25,女流 直播
BV1qrgY6SETn,2026-07-24,XDD：12个人 高考分加起来都没有女流66一个人高？兄弟 我都没参加过高考！,龙小沫LOVE,1:36,女流66
BV1augY6rEHV,2026-07-24,石大壮倒下了！石大壮玩白银之城：难绷，姐姐要玩的话肯定给弟弟取名叫石大壮,理解与喇叭,22:58,石大壮 女流
BV1dNgY65E2n,2026-07-24,【CSTG】阿海给李李整急眼了，惩罚黑丝，感觉你比苹果还唐一点，x苹果x比你聪明，身材也比你好！,带魔王,4:3,女流66
BV1ZGgt6PEtD,2026-07-24,XDD：12个人 高考分数加起来都没有女流66一个人高！兄弟 我们都没参加过高考！,小叮当的故事集,1:36,女流66
BV1Kvgt6JExK,2026-07-24,【CSTG】南树差点吓哭李李，再见了李小妹，你先休息两年在播，输了给寅子发723生日快乐！,带魔王,5:33,女流66
BV1rxgQ6kE1p,2026-07-23,【将棋】竹部さゆり女流四段vs小髙佐季子女流初段、和田はな女流初段vs梅津美琴女流初段 第20期マイナビ女子オープン予備予選,耀星yoosin,118:6,女流 直播
BV1K3gm6qELN,2026-07-23,【寅子】723南树带头开串，老头：女流66为啥能赢？她心里有数，让让阿飞，毕竟是自家外甥！,带魔王,5:22,女流66
BV1qsgm6oEqe,2026-07-23,女流66姐谈最喜欢炮炮送的什么礼物?,晚风遇66,2:14,女流66|女流 直播
BV1LPgy6yEMZ,2026-07-23,哈娜问破围绕大壮十年的疑问，“安神豆腐渣”原是女流66亲赐“豆腐脑”后，大壮叛逆改成“渣”,御御御御坂丶,1:47,女流66|女流 直播|石大壮 女流
BV1sigz67Es9,2026-07-22,女流66姐:以前做视频30分钟被说短，现在20s属于长的了!,晚风遇66,2:48,女流66
BV12pKh6JERW,2026-07-21,【女流66】让炮炮给朵朵捡下勺子 炮炮像个AI 不下指令就楞住了,女流录像小屋,2:57,女流66|女流录像小屋
BV1LKKh6wEG2,2026-07-21,【女流66】最开始在优酷做视频30分钟大家都嫌不够看 现在抖音20秒就算长视频了,女流录像小屋,2:58,女流66|女流 抖音|女流录像小屋
BV1NyKt6BE4m,2026-07-21,【女流66】【2026-07-19】《鸣潮3.5》,bobi华,167:50,女流66|女流 直播|女流 2026
BV1CcKx6FEbs,2026-07-21,女流66姐看《鸣潮》演唱会，感谢这些二游让大家认识到更多好的歌手!,晚风遇66,4:12,女流66
BV1LaK166Eeh,2026-07-20,【女流雀王战A】御崎千结高光Cut：你混一色听三面又如何，谁牌大谁胡！,半轮月下梦,7:25,女流 直播|女流 切片
BV1NuKC6mEQ8,2026-07-20,【女流66】收到最喜欢的礼物是炮炮送的两三千的电子钢琴，他像人机要去下达指令~,不懒bot,9:9,女流66
BV1KKKC6SEvD,2026-07-20,秧秧玄翎比之前性格都变勇敢了些，这告白词说得我小鹿乱撞！女流66过鸣潮3.5主线剧情,七丘决斗王,12:0,女流66
BV1o4KC6NEwC,2026-07-20,你说穗穗向秧秧要周边会给吗？女流66过鸣潮3.5：听的我小鹿乱撞,理解与喇叭,43:54,女流66
BV1rEKC6rExZ,2026-07-20,【女流66】人机老公石锤！炮炮帮朵朵捡勺子，捡起来就站在那，下一个指令做一个行动，特像那种豆包AI！~,服部平次,4:20,女流66
BV15UK66WEn2,2026-07-20,【女流66】听鸣潮3.5秧秧玄翎EP《风之所在》，表白曲《且听风吟》，秧秧这首歌好好听，歌词里有刀？,不懒bot,11:27,女流66
BV1jCK66oEN1,2026-07-20,【女流66】炮炮送的哪个礼物我最喜欢？身后的电子钢琴，花了两三千下血本了，我想说哇塞，这也太大方了吧！现在成猫窝了，上面已经长毛了！~,服部平次,4:57,女流66|女流 2026|石大壮 女流
BV1YSK66XEiP,2026-07-19,这一段一段的😍都给我甜麻了！女流66看鸣潮3.5秧秧告白当场甜到捂着胸口！BGM《且听风吟》太有氛围感了（此时炮炮走了进来，这也能合轴？）,Er汐汐脑公罢,2:55,女流66
BV1McKr6LEeu,2026-07-19,【女流66】体验《鸣潮》3.5版本（下），漂泊者主线剧情「遗音扶剑，荡梦而歌」，07.19直播录像弹幕版~,服部平次,168:12,女流66|女流 直播
BV1McKr6LEDJ,2026-07-19,女流66，走吧打架时间到，这也太帅了吧！,证本明源,33:6,女流66|石大壮 女流
BV19hKr69Es1,2026-07-19,【女流66】谈古剑线下试玩超过预期，完整版能继续保持水准，再加上能讲好剧情，游戏卖的一定不会差！~,服部平次,6:8,女流66|女流 冒险岛
BV1d4Kr64Ea3,2026-07-19,人类精神意志传承！漂秧甜得直击心灵！女流66鸣潮3.5主线剧情精剪：文案多次点题！这片土地经历太多但人们依旧心存希望！秧秧最后说的是什么呀？不让看急死了,Er汐汐脑公罢,19:0,女流66
BV1gqKr6DEU7,2026-07-19,女流66鸣潮开摩托上山，怎么上不去啊，驾照考不过是有原因的是吗！,证本明源,4:14,女流66|石大壮 女流
BV1XYKr6pEAa,2026-07-19,【女流66】《鸣潮》3.5版本（下）主线剧情，玄翎振壑定澜音07.19全程直播录像弹幕版,不懒bot,168:19,女流66|女流 直播
BV1ZJKr6wEko,2026-07-19,【弹幕版】【鸣潮3.5】【2026-07-19】【女流66】,直播回放巴拉蹦吧,169:35,女流66|女流 直播|女流 回放|女流 2026
BV16jKr6NE9J,2026-07-19,【纯净版】【鸣潮3.5】【2026-07-19】【女流66】,直播回放巴拉蹦吧,169:35,女流66|女流 直播|女流 回放|女流 2026
BV1F5Kr6iE1M,2026-07-19,【女流66】YJJ现在跟人机一样“听指令行动” 没恋爱前炮炮送了一架电子钢琴，这是有效投资？,恶龙炮OvO,3:25,女流66
BV1J5Kz6ZEi4,2026-07-19,【女流66】石大壮展示演唱会伴手礼爱弥斯周边，顺丰给我，周边不见了姐姐~,不懒bot,11:7,女流66|石大壮 女流
BV1mBKz63ENm,2026-07-19,【女流66】看鸣潮演唱会爆料出剧集了 66：哇 有动画了！,女流录像小屋,5:10,女流66|女流录像小屋
BV1t7K66yEmL,2026-07-19,【女流66】和大伙一起直播看鸣潮演唱会,女流录像小屋,77:32,女流66|女流 直播|女流录像小屋
BV1tjKB6qEef,2026-07-19,【女流66】一个小爱周边引发姐弟决裂！“你跟小爱又不熟，顺丰给我”“不见了姐姐，她长腿飞了”“我没有这个弟弟”~,服部平次,9:53,女流66|石大壮 女流
BV1cgKT63Ef4,2026-07-19,【后半全程】女流66看鸣潮演唱会被击沉，疯狂夸飞行雪绒中之人tarokiki唱的绝！,七丘决斗王,76:31,女流66
BV1a3KM6bEJr,2026-07-19,kiki唱的太绝了！被击沉的女流66很担心石壮壮被剧透后自己吸收不到悲鸣，看鸣潮演唱会爱弥斯曲目：小小奇迹、靛青宇宙、纸飞机、那颗星梦见的春日、拉海洛之心,七丘决斗王,26:51,女流66|石大壮 女流
BV1XgKM6FEtK,2026-07-19,女流66看鸣潮剧集预告：鸣潮要出动画了？想知道啥时候放，刚新建文件夹还是啥,七丘决斗王,4:24,女流66
BV1UEKM69EVt,2026-07-19,女流66看老同事小缘在鸣潮演唱会唱《未竟之旅》,七丘决斗王,4:3,女流66
BV18LKM6dEjP,2026-07-19,女流66都不知道石大壮偷偷跑去了鸣潮演唱会：来北京也不来家里怕我抢爱弥斯周边，还是太了解我了,七丘决斗王,0:59,女流66|石大壮 女流
BV1BfKT6qEuC,2026-07-19,少女心都被甜出来了！女流66看鸣潮3.5剧情，漂泊者获得雷主形态后和秧秧的对话：有仙剑系列的感觉了,七丘决斗王,7:36,女流66
BV19pKN6WEtc,2026-07-19,这壮壮不被剧透了？女流：被击沉了，唉，但是哪怕知道大概脉络，也会被细节击沉。哪怕我2周目3周目也一样。,理解与喇叭,18:24,女流66
BV1RpKN6WE2o,2026-07-19,【石大壮】古剑线下试玩会，壶哥背后绝望凝视，烛龙这次真的很用心，整体能给到9分！~,服部平次,103:6,女流66|石大壮 女流
BV1C1KN6zEtL,2026-07-19,女流66.线上演唱会、鸣潮3.5-弹幕版,理解与喇叭,167:34,女流66
BV1foKN6cEmg,2026-07-18,【女流66】《鸣潮》3.5版本（中）主线剧情，穗穗路线07.18全程直播录像弹幕版,不懒bot,86:58,女流66|女流 直播
BV17ZKN6hE2Y,2026-07-18,看板娘含金量！头一次见阿漂这么主动！女流66鸣潮3.5雷主超帅变身+重逢秧秧剧情：这也太甜了吧！姨母笑根本停不下来,Er汐汐脑公罢,5:54,女流66
BV1qcKK6tEMW,2026-07-18,【女流66】【2026-07-18】《鸣潮3.5》,bobi华,167:44,女流66|女流 直播|女流 2026
BV1qcKK6tEKy,2026-07-18,女流66向弟弟要鸣潮周边遭拒绝，你把我当弱智吗，说丢了！,证本明源,5:18,女流66|石大壮 女流
BV1C4KK66EPn,2026-07-18,Asaki：看朋友们的生日祝福，排面和抽象并存啊,呆唯呆唯,8:20,女流66
BV1zBKK6AEGX,2026-07-18,【女流66】一起看鸣潮演唱会，Tarokiki唱的太好了，为飞行雪绒应援~,不懒bot,78:27,女流66
BV1xpKK6VE3o,2026-07-18,【弹幕版】【鸣潮3.5】【2026-07-18】【女流66】,直播回放巴拉蹦吧,170:28,女流66|女流 直播|女流 回放|女流 2026
BV1p4KK66ETL,2026-07-18,【纯净版】【鸣潮3.5】【2026-07-18】【女流66】,直播回放巴拉蹦吧,170:28,女流66|女流 直播|女流 回放|女流 2026
BV1mJKK6LEBH,2026-07-18,【女流66】一起看《鸣潮演唱会》再次被击沉，继续鸣潮3.5版本（中）穗穗线，07.18直播录像弹幕版~,服部平次,169:49,女流66|女流 直播
BV1H1KA6fE3U,2026-07-18,【石大壮】鸣潮演唱会伴手礼，开出隐藏款爱弥斯，千万别让姐姐知道！壮壮表示和她不熟，谁有尤诺，我和你换！~,服部平次,14:45,女流66|石大壮 女流
BV12vKA6qEY2,2026-07-18,【石大壮】去看鸣潮现场演唱会，小爱一登场被光速按头，防剧透朋友比我还急！现场质问你到底有几个老婆？~,服部平次,25:31,女流66|石大壮 女流
BV1q9KA6sETD,2026-07-18,好有排面！Asaki看主播朋友们给自己的生日祝福，雨哥太给面了！！大家都很抽象真好，感谢各位呀！！！,笙笙子,8:58,女流66
BV1vSNf6rEbR,2026-07-18,26年最好的朋友们祝Asaki大人生日快乐！！！,笙笙子,7:26,女流66
BV1zJKn6rEN3,2026-07-17,【女流66】之前出差还要住一晚 现在觉得好浪费时间,女流录像小屋,1:51,女流66|女流录像小屋
BV12mKn6pEjX,2026-07-17,女流66姐:现在借钱给别人就要抱着给点心态，我只能说太对了!,晚风遇66,3:29,女流66|女流 直播
BV1NxKJ6UEyw,2026-07-17,女流66姐:炮炮很适合当三体里的面壁者，哈哈!,晚风遇66,3:50,女流66|女流 直播
BV1tiKj65EFg,2026-07-17,女流66姐:BW做的真的蛮好的，一年比一年热闹了!,晚风遇66,1:34,女流66|女流 直播
BV1f8KV6DEJG,2026-07-17,【女流66】【2026-07-16】《鸣潮3.5》,bobi华,176:40,女流66|女流 直播|女流 2026
BV1XkKV6kEbK,2026-07-16,【女流66】《鸣潮》3.5版本（上）主线剧情潮汐任务「遗音扶剑，荡梦而歌」07.16全程直播录像弹幕版,不懒bot,176:39,女流66|女流 直播
BV1UUKV6BErU,2026-07-16,女流66直播回放 鸣潮3.5-弹幕版,理解与喇叭,177:29,女流66|女流 直播|女流 回放
BV1UUKV6BE1r,2026-07-16,女流66看鸣潮3.5玄方地界开场：修仙修到头也就在这儿住了,七丘决斗王,3:0,女流66
BV1umKV6gEge,2026-07-16,女流66看秧秧PV、《定玄》,理解与喇叭,20:40,女流66
BV1dJK567E5w,2026-07-16,【弹幕版】【鸣潮3.5】【2026-07-16】【女流66】,直播回放巴拉蹦吧,178:38,女流66|女流 直播|女流 回放|女流 2026
BV1DmKV6uEiG,2026-07-16,【女流66】看鸣潮秧秧·玄翎PV+玄方PV，转了2000给壮壮，我的秧秧已经抽到了,不懒bot,9:1,女流66|石大壮 女流
BV1YnK562EJR,2026-07-16,夯爆了！真正的国风啊！女流66鸣潮3.5初见玄方地界开场动画+国风BGM忍不住赞叹：有点起鸡皮疙瘩了！很像活字印刷术！机械张家界？,Er汐汐脑公罢,2:21,女流66
BV1enK562ESE,2026-07-16,【女流66】体验《鸣潮》3.5版本（上），主线剧情「遗音扶剑，荡梦而歌」，07.16直播录像弹幕版~,服部平次,176:50,女流66|女流 直播
BV1zMK56REgX,2026-07-16,【纯净版】【鸣潮3.5】【2026-07-16】【女流66】,直播回放巴拉蹦吧,178:38,女流66|女流 直播|女流 回放|女流 2026
BV1FMK56dEZF,2026-07-16,【女流66】看《鸣潮》共鸣者「秧秧·玄翎」PV | 噩梦，玄方PV｜定玄，我的秧秧已经抽到了，转了2000壮壮帮我抽的！~,服部平次,16:6,女流66|石大壮 女流
BV1BMK56REZx,2026-07-16,女流66本来想18号回来接着过鸣潮3.5剧情，但是演唱会能看到爱弥斯飞行雪绒那得看,七丘决斗王,2:15,女流66
BV1cPK56bEro,2026-07-16,女流66看鸣潮景燃和清宵立绘：内蒙人一下就听出BGM加了呼麦,七丘决斗王,1:22,女流66
BV1z3K56XENe,2026-07-16,【女流66】【2026-07-15】《 节奏天国今日通关》,bobi华,152:2,女流66|女流 直播|女流 2026
BV1ZgK56WEQT,2026-07-16,秧秧既美又耐看！中国人谁受得了国风啊😍？女流66看鸣潮秧秧玄翎PV+清宵立绘：看板娘迷团重重！女剑仙这背景和音乐？简直绝了！,Er汐汐脑公罢,5:24,女流66
BV1BgK56WEiZ,2026-07-16,女流66看鸣潮3.5版本PV《定玄》：学霸就是不一样，瞬间联想到了活字印刷术,七丘决斗王,3:21,女流66
BV1HyK56cETA,2026-07-16,对国风没抵抗力！女流66看鸣潮秧秧玄翎PV：转了给壮壮2000已经帮我抽到了,七丘决斗王,5:24,女流66
BV1JUK56tEEA,2026-07-16,【女流66】好多人私信我借钱,女流录像小屋,4:25,女流66|女流录像小屋
BV1bbK563E1e,2026-07-16,【女流66】炮炮：老婆 今天晚上我要直播吗？,女流录像小屋,5:25,女流66|女流 直播|女流录像小屋
BV1siK56iEyn,2026-07-16,【女流66】去BW现场很匆忙 碰到了一宿没睡的小叮当 弹幕：第一次线下见66姐 被美晕了,女流录像小屋,3:36,女流66|女流录像小屋
BV1XqK36MEYQ,2026-07-16,人老心酸YJJ！带俩十年女粉清图 一个要替水友办他，一个变朵朵粉丝  炮神：拜（办）我？上香吗.....,恶龙炮OvO,10:34,女流66
BV1UyK36YER9,2026-07-16,女流66姐:去BW不仅见了很多粉丝，还有好多游戏厂商，负责人啥的，属于是猛猛设计了!,晚风遇66,2:58,女流66|女流 直播
BV1KGKV6PE2M,2026-07-16,女流66姐:这次去BW的现场，还遇见了XDD!,晚风遇66,2:12,女流66|女流 直播
